cl_id	sub_id	circularity
RWPE-1	HA Coll	0.874
RWPE-1	HA Coll	0.895
RWPE-1	HA Coll	0.923
RWPE-1	HA Coll	0.931
RWPE-1	HA Coll	0.926
RWPE-1	HA Coll	0.949
RWPE-1	HA Coll	0.898
RWPE-1	HA Coll	0.937
RWPE-1	HA Coll	0.728
RWPE-1	HA Coll	0.907
RWPE-1	HA Coll	0.775
RWPE-1	HA Coll	0.786
RWPE-1	HA Coll	0.902
RWPE-1	HA Coll	0.922
RWPE-1	HA Coll	0.787
RWPE-1	HA Coll	0.922
RWPE-1	HA Coll	0.931
RWPE-1	HA Coll	0.846
RWPE-1	HA Coll	0.808
RWPE-1	HA Coll	0.927
RWPE-1	HA Coll	0.885
RWPE-1	HA Coll	0.951
RWPE-1	HA Coll	0.946
RWPE-1	HA Coll	0.856
RWPE-1	HA Coll	0.919
RWPE-1	HA Coll	0.922
RWPE-1	HA Coll	0.926
RWPE-1	HA Coll	0.954
RWPE-1	HA Coll	0.848
RWPE-1	HA Coll	0.932
RWPE-1	HA Coll	0.338
RWPE-1	HA Coll	0.804
RWPE-1	HA Coll	0.776
RWPE-1	HA Coll	0.932
RWPE-1	HA Coll	0.923
RWPE-1	HA Coll	0.425
RWPE-1	HA Coll	0.921
RWPE-1	HA Coll	0.95
RWPE-1	HA Coll	0.583
RWPE-1	HA Coll	0.922
RWPE-1	HA Coll	0.908
RWPE-1	HA Coll	0.897
RWPE-1	HA Coll	0.945
RWPE-1	HA Coll	0.906
RWPE-1	HA Coll	0.556
RWPE-1	HA Coll	0.935
RWPE-1	HA Coll	0.898
RWPE-1	HA Coll	0.93
RWPE-1	HA Coll	0.938
RWPE-1	HA Coll	0.933
RWPE-1	HA Coll	0.93
RWPE-1	HA Coll	0.947
RWPE-1	HA Coll	0.939
RWPE-1	HA Coll	0.943
RWPE-1	HA Coll	0.942
RWPE-1	HA Coll	0.92
RWPE-1	HA Coll	0.918
RWPE-1	HA Coll	0.947
RWPE-1	HA Coll	0.923
RWPE-1	HA Coll	0.896
RWPE-1	HA Coll	0.946
RWPE-1	HA Coll	0.914
RWPE-1	HA Coll	0.918
RWPE-1	HA Coll	0.725
RWPE-1	HA Coll	0.926
RWPE-1	HA Coll	0.907
RWPE-1	HA Coll	0.928
RWPE-1	HA Coll	0.906
RWPE-1	HA Coll	0.941
RWPE-1	HA Coll	0.637
RWPE-1	HA Coll	0.836
RWPE-1	HA Coll	0.939
RWPE-1	HA Coll	0.944
RWPE-1	HA Coll	0.916
RWPE-1	HA Coll	0.927
RWPE-1	HA Coll	0.908
RWPE-1	HA Coll	0.944
RWPE-1	HA Coll	0.919
RWPE-1	HA Coll	0.931
RWPE-1	HA Coll	0.872
RWPE-1	HA Coll	0.929
RWPE-1	HA Coll	0.888
RWPE-1	HA Coll	0.869
RWPE-1	HA Coll	0.895
RWPE-1	HA Coll	0.944
RWPE-1	HA Coll	0.926
RWPE-1	HA Coll	0.906
RWPE-1	HA Coll	0.943
RWPE-1	HA Coll	0.95
RWPE-1	HA Coll	0.914
RWPE-1	HA Coll	0.933
RWPE-1	HA Coll	0.96
RWPE-1	HA Coll	0.944
RWPE-1	HA Coll	0.849
RWPE-1	HA Coll	0.927
RWPE-1	HA Coll	0.928
RWPE-1	HA Coll	0.918
RWPE-1	HA Coll	0.782
RWPE-1	HA Coll	0.864
RWPE-1	HA Coll	0.772
RWPE-1	HA FN	0.676
RWPE-1	HA FN	0.617
RWPE-1	HA FN	0.908
RWPE-1	HA FN	0.929
RWPE-1	HA FN	0.643
RWPE-1	HA FN	0.759
RWPE-1	HA FN	0.74
RWPE-1	HA FN	0.635
RWPE-1	HA FN	0.787
RWPE-1	HA FN	0.821
RWPE-1	HA FN	0.93
RWPE-1	HA FN	0.686
RWPE-1	HA FN	0.922
RWPE-1	HA FN	0.927
RWPE-1	HA FN	0.94
RWPE-1	HA FN	0.919
RWPE-1	HA FN	0.437
RWPE-1	HA FN	0.578
RWPE-1	HA FN	0.875
RWPE-1	HA FN	0.872
RWPE-1	HA FN	0.825
RWPE-1	HA FN	0.703
RWPE-1	HA FN	0.678
RWPE-1	HA FN	0.392
RWPE-1	HA FN	0.645
RWPE-1	HA FN	0.913
RWPE-1	HA FN	0.877
RWPE-1	HA FN	0.873
RWPE-1	HA FN	0.857
RWPE-1	HA FN	0.71
RWPE-1	HA FN	0.717
RWPE-1	HA FN	0.913
RWPE-1	HA FN	0.752
RWPE-1	HA FN	0.835
RWPE-1	HA FN	0.911
RWPE-1	HA FN	0.667
RWPE-1	HA FN	0.906
RWPE-1	HA FN	0.652
RWPE-1	HA FN	0.946
RWPE-1	HA FN	0.864
RWPE-1	HA FN	0.691
RWPE-1	HA FN	0.713
RWPE-1	HA FN	0.758
RWPE-1	HA FN	0.788
RWPE-1	HA FN	0.775
RWPE-1	HA FN	0.938
RWPE-1	HA FN	0.94
RWPE-1	HA FN	0.945
RWPE-1	HA FN	0.711
RWPE-1	HA FN	0.604
RWPE-1	HA FN	0.705
RWPE-1	HA FN	0.936
RWPE-1	HA FN	0.467
RWPE-1	HA FN	0.865
RWPE-1	HA FN	0.919
RWPE-1	HA FN	0.548
RWPE-1	HA FN	0.784
RWPE-1	HA FN	0.836
RWPE-1	HA FN	0.873
RWPE-1	HA FN	0.782
RWPE-1	HA FN	0.887
RWPE-1	HA FN	0.925
RWPE-1	HA FN	0.811
RWPE-1	HA FN	0.705
RWPE-1	HA FN	0.844
RWPE-1	HA FN	0.713
RWPE-1	HA FN	0.47
RWPE-1	HA FN	0.848
RWPE-1	HA FN	0.596
RWPE-1	HA FN	0.927
RWPE-1	HA FN	0.818
RWPE-1	HA FN	0.848
RWPE-1	HA FN	0.54
RWPE-1	HA FN	0.605
RWPE-1	HA FN	0.898
RWPE-1	HA FN	0.808
RWPE-1	HA FN	0.934
RWPE-1	HA FN	0.731
RWPE-1	HA FN	0.895
RWPE-1	HA FN	0.679
RWPE-1	HA FN	0.896
RWPE-1	HA FN	0.886
RWPE-1	HA FN	0.751
RWPE-1	HA FN	0.431
RWPE-1	HA FN	0.468
RWPE-1	HA FN	0.694
RWPE-1	HA FN	0.558
RWPE-1	HA FN	0.656
RWPE-1	HA FN	0.843
RWPE-1	HA FN	0.882
RWPE-1	HA FN	0.622
RWPE-1	HA FN	0.481
RWPE-1	HA FN	0.698
RWPE-1	HA FN	0.522
RWPE-1	HA FN	0.319
RWPE-1	HA FN	0.892
RWPE-1	HA FN	0.785
RWPE-1	HA FN	0.39
RWPE-1	HA FN	0.931
RWPE-1	HA FN	0.788
RWPE-1	HA FN	0.926
RWPE-1	Glass	0.932
RWPE-1	Glass	0.82
RWPE-1	Glass	0.927
RWPE-1	Glass	0.942
RWPE-1	Glass	0.899
RWPE-1	Glass	0.811
RWPE-1	Glass	0.97
RWPE-1	Glass	0.951
RWPE-1	Glass	0.899
RWPE-1	Glass	0.851
RWPE-1	Glass	0.888
RWPE-1	Glass	0.934
RWPE-1	Glass	0.929
RWPE-1	Glass	0.931
RWPE-1	Glass	0.937
RWPE-1	Glass	0.936
RWPE-1	Glass	0.931
RWPE-1	Glass	0.914
RWPE-1	Glass	0.89
RWPE-1	Glass	0.928
RWPE-1	Glass	0.954
RWPE-1	Glass	0.935
RWPE-1	Glass	0.891
RWPE-1	Glass	0.953
RWPE-1	Glass	0.922
RWPE-1	Glass	0.932
RWPE-1	Glass	0.954
RWPE-1	Glass	0.55
RWPE-1	Glass	0.925
RWPE-1	Glass	0.931
RWPE-1	Glass	0.869
RWPE-1	Glass	0.947
RWPE-1	Glass	0.925
RWPE-1	Glass	0.931
RWPE-1	Glass	0.798
RWPE-1	Glass	0.901
RWPE-1	Glass	0.932
RWPE-1	Glass	0.928
RWPE-1	Glass	0.94
RWPE-1	Glass	0.934
RWPE-1	Glass	0.955
RWPE-1	Glass	0.95
RWPE-1	Glass	0.937
RWPE-1	Glass	0.903
RWPE-1	Glass	0.956
RWPE-1	Glass	0.94
RWPE-1	Glass	0.951
RWPE-1	Glass	0.942
RWPE-1	Glass	0.891
RWPE-1	Glass	0.608
RWPE-1	Glass	0.948
RWPE-1	Glass	0.864
RWPE-1	Glass	0.937
RWPE-1	Glass	0.865
RWPE-1	Glass	0.934
RWPE-1	Glass	0.949
RWPE-1	Glass	0.95
RWPE-1	Glass	0.915
RWPE-1	Glass	0.946
RWPE-1	Glass	0.943
RWPE-1	Glass	0.896
RWPE-1	Glass	0.932
RWPE-1	Glass	0.925
RWPE-1	Glass	0.901
RWPE-1	Glass	0.937
RWPE-1	Glass	0.798
RWPE-1	Glass	0.948
RWPE-1	Glass	0.943
RWPE-1	Glass	0.784
RWPE-1	Glass	0.929
RWPE-1	Glass	0.924
RWPE-1	Glass	0.937
RWPE-1	Glass	0.945
RWPE-1	Glass	0.936
RWPE-1	Glass	0.918
RWPE-1	Glass	0.943
RWPE-1	Glass	0.925
RWPE-1	Glass	0.656
RWPE-1	Glass	0.845
RWPE-1	Glass	0.946
RWPE-1	Glass	0.801
RWPE-1	Glass	0.957
RWPE-1	Glass	0.923
RWPE-1	Glass	0.909
RWPE-1	Glass	0.922
RWPE-1	Glass	0.928
RWPE-1	Glass	0.942
RWPE-1	Glass	0.874
RWPE-1	Glass	0.917
RWPE-1	Glass	0.939
RWPE-1	Glass	0.576
RWPE-1	Glass	0.916
RWPE-1	Glass	0.878
RWPE-1	Glass	0.773
RWPE-1	Glass	0.937
RWPE-1	Glass	0.93
RWPE-1	Glass	0.626
RWPE-1	Glass	0.929
RWPE-1	Glass	0.656
RWPE-1	Glass	0.433
22Rv1	500Pa Coll	0.949
22Rv1	500Pa Coll	0.845
22Rv1	500Pa Coll	0.93
22Rv1	500Pa Coll	0.829
22Rv1	500Pa Coll	0.775
22Rv1	500Pa Coll	0.65
22Rv1	500Pa Coll	0.864
22Rv1	500Pa Coll	0.939
22Rv1	500Pa Coll	0.924
22Rv1	500Pa Coll	0.873
22Rv1	500Pa Coll	0.826
22Rv1	500Pa Coll	0.944
22Rv1	500Pa Coll	0.922
22Rv1	500Pa Coll	0.892
22Rv1	500Pa Coll	0.918
22Rv1	500Pa Coll	0.375
22Rv1	500Pa Coll	0.237
22Rv1	500Pa Coll	0.706
22Rv1	500Pa Coll	0.301
22Rv1	500Pa Coll	0.289
22Rv1	500Pa Coll	0.222
22Rv1	500Pa Coll	0.871
22Rv1	500Pa Coll	0.845
22Rv1	500Pa Coll	0.8
22Rv1	500Pa Coll	0.326
22Rv1	500Pa Coll	0.337
22Rv1	500Pa Coll	0.239
22Rv1	500Pa Coll	0.743
22Rv1	500Pa Coll	0.481
22Rv1	500Pa Coll	0.441
22Rv1	500Pa Coll	0.331
22Rv1	500Pa Coll	0.421
22Rv1	500Pa Coll	0.371
22Rv1	500Pa Coll	0.459
22Rv1	500Pa Coll	0.338
22Rv1	500Pa Coll	0.399
22Rv1	500Pa Coll	0.921
22Rv1	500Pa Coll	0.667
22Rv1	500Pa Coll	0.872
22Rv1	500Pa Coll	0.933
22Rv1	500Pa Coll	0.672
22Rv1	500Pa Coll	0.303
22Rv1	500Pa Coll	0.838
22Rv1	500Pa Coll	0.309
22Rv1	500Pa Coll	0.808
22Rv1	500Pa Coll	0.35
22Rv1	500Pa Coll	0.268
22Rv1	500Pa Coll	0.162
22Rv1	500Pa Coll	0.518
22Rv1	500Pa Coll	0.748
22Rv1	500Pa Coll	0.445
22Rv1	500Pa Coll	0.919
22Rv1	500Pa Coll	0.955
22Rv1	500Pa Coll	0.889
22Rv1	500Pa Coll	0.302
22Rv1	500Pa Coll	0.62
22Rv1	500Pa Coll	0.603
22Rv1	500Pa Coll	0.428
22Rv1	500Pa Coll	0.805
22Rv1	500Pa Coll	0.553
22Rv1	500Pa Coll	0.436
22Rv1	500Pa Coll	0.549
22Rv1	500Pa Coll	0.339
22Rv1	500Pa Coll	0.27
22Rv1	500Pa Coll	0.961
22Rv1	500Pa Coll	0.943
22Rv1	500Pa Coll	0.629
22Rv1	500Pa Coll	0.776
22Rv1	500Pa Coll	0.95
22Rv1	500Pa Coll	0.893
22Rv1	500Pa Coll	0.885
22Rv1	500Pa Coll	0.943
22Rv1	500Pa Coll	0.906
22Rv1	500Pa Coll	0.949
22Rv1	500Pa Coll	0.941
22Rv1	500Pa Coll	0.927
22Rv1	500Pa Coll	0.953
22Rv1	500Pa Coll	0.856
22Rv1	500Pa Coll	0.92
22Rv1	500Pa Coll	0.899
22Rv1	500Pa Coll	0.96
22Rv1	500Pa Coll	0.443
22Rv1	500Pa Coll	0.671
22Rv1	500Pa Coll	0.572
22Rv1	500Pa Coll	0.454
22Rv1	500Pa Coll	0.876
22Rv1	500Pa Coll	0.542
22Rv1	500Pa Coll	0.408
22Rv1	500Pa Coll	0.91
22Rv1	500Pa Coll	0.19
22Rv1	500Pa Coll	0.446
22Rv1	500Pa Coll	0.478
22Rv1	500Pa Coll	0.293
22Rv1	500Pa Coll	0.393
22Rv1	500Pa Coll	0.657
22Rv1	500Pa Coll	0.185
22Rv1	500Pa Coll	0.657
22Rv1	500Pa Coll	0.748
22Rv1	500Pa Coll	0.347
22Rv1	500Pa FN	0.777
22Rv1	500Pa FN	0.821
22Rv1	500Pa FN	0.82
22Rv1	500Pa FN	0.864
22Rv1	500Pa FN	0.893
22Rv1	500Pa FN	0.723
22Rv1	500Pa FN	0.944
22Rv1	500Pa FN	0.535
22Rv1	500Pa FN	0.775
22Rv1	500Pa FN	0.515
22Rv1	500Pa FN	0.899
22Rv1	500Pa FN	0.744
22Rv1	500Pa FN	0.894
22Rv1	500Pa FN	0.955
22Rv1	500Pa FN	0.775
22Rv1	500Pa FN	0.806
22Rv1	500Pa FN	0.575
22Rv1	500Pa FN	0.782
22Rv1	500Pa FN	0.381
22Rv1	500Pa FN	0.228
22Rv1	500Pa FN	0.223
22Rv1	500Pa FN	0.891
22Rv1	500Pa FN	0.951
22Rv1	500Pa FN	0.903
22Rv1	500Pa FN	0.802
22Rv1	500Pa FN	0.912
22Rv1	500Pa FN	0.647
22Rv1	500Pa FN	0.867
22Rv1	500Pa FN	0.672
22Rv1	500Pa FN	0.804
22Rv1	500Pa FN	0.93
22Rv1	500Pa FN	0.831
22Rv1	500Pa FN	0.912
22Rv1	500Pa FN	0.54
22Rv1	500Pa FN	0.324
22Rv1	500Pa FN	0.913
22Rv1	500Pa FN	0.88
22Rv1	500Pa FN	0.835
22Rv1	500Pa FN	0.358
22Rv1	500Pa FN	0.928
22Rv1	500Pa FN	0.338
22Rv1	500Pa FN	0.636
22Rv1	500Pa FN	0.835
22Rv1	500Pa FN	0.335
22Rv1	500Pa FN	0.612
22Rv1	500Pa FN	0.862
22Rv1	500Pa FN	0.758
22Rv1	500Pa FN	0.251
22Rv1	500Pa FN	0.352
22Rv1	500Pa FN	0.376
22Rv1	500Pa FN	0.903
22Rv1	500Pa FN	0.615
22Rv1	500Pa FN	0.809
22Rv1	500Pa FN	0.793
22Rv1	500Pa FN	0.927
22Rv1	500Pa FN	0.915
22Rv1	500Pa FN	0.924
22Rv1	500Pa FN	0.939
22Rv1	500Pa FN	0.872
22Rv1	500Pa FN	0.805
22Rv1	500Pa FN	0.89
22Rv1	500Pa FN	0.286
22Rv1	500Pa FN	0.732
22Rv1	500Pa FN	0.705
22Rv1	500Pa FN	0.953
22Rv1	500Pa FN	0.921
22Rv1	500Pa FN	0.878
22Rv1	500Pa FN	0.805
22Rv1	500Pa FN	0.917
22Rv1	500Pa FN	0.88
22Rv1	500Pa FN	0.886
22Rv1	500Pa FN	0.91
22Rv1	500Pa FN	0.903
22Rv1	500Pa FN	0.937
22Rv1	500Pa FN	0.948
22Rv1	500Pa FN	0.943
22Rv1	500Pa FN	0.929
22Rv1	500Pa FN	0.542
22Rv1	500Pa FN	0.318
22Rv1	500Pa FN	0.791
22Rv1	500Pa FN	0.919
22Rv1	30kPa Coll	0.874
22Rv1	30kPa Coll	0.942
22Rv1	30kPa Coll	0.936
22Rv1	30kPa Coll	0.91
22Rv1	30kPa Coll	0.734
22Rv1	30kPa Coll	0.949
22Rv1	30kPa Coll	0.81
22Rv1	30kPa Coll	0.879
22Rv1	30kPa Coll	0.928
22Rv1	30kPa Coll	0.913
22Rv1	30kPa Coll	0.862
22Rv1	30kPa Coll	0.861
22Rv1	30kPa Coll	0.94
22Rv1	30kPa Coll	0.701
22Rv1	30kPa Coll	0.89
22Rv1	30kPa Coll	0.942
22Rv1	30kPa Coll	0.891
22Rv1	30kPa Coll	0.86
22Rv1	30kPa Coll	0.879
22Rv1	30kPa Coll	0.827
22Rv1	30kPa Coll	0.798
22Rv1	30kPa Coll	0.85
22Rv1	30kPa Coll	0.957
22Rv1	30kPa Coll	0.787
22Rv1	30kPa Coll	0.935
22Rv1	30kPa Coll	0.932
22Rv1	30kPa Coll	0.668
22Rv1	30kPa Coll	0.735
22Rv1	30kPa Coll	0.784
22Rv1	30kPa Coll	0.844
22Rv1	30kPa Coll	0.866
22Rv1	30kPa Coll	0.917
22Rv1	30kPa Coll	0.908
22Rv1	30kPa Coll	0.921
22Rv1	30kPa Coll	0.858
22Rv1	30kPa Coll	0.921
22Rv1	30kPa Coll	0.413
22Rv1	30kPa Coll	0.775
22Rv1	30kPa Coll	0.798
22Rv1	30kPa Coll	0.94
22Rv1	30kPa Coll	0.846
22Rv1	30kPa Coll	0.898
22Rv1	30kPa Coll	0.714
22Rv1	30kPa Coll	0.948
22Rv1	30kPa Coll	0.813
22Rv1	30kPa Coll	0.748
22Rv1	30kPa Coll	0.886
22Rv1	30kPa Coll	0.49
22Rv1	30kPa Coll	0.844
22Rv1	30kPa Coll	0.818
22Rv1	30kPa Coll	0.901
22Rv1	30kPa Coll	0.886
22Rv1	30kPa Coll	0.945
22Rv1	30kPa Coll	0.777
22Rv1	30kPa Coll	0.902
22Rv1	30kPa Coll	0.898
22Rv1	30kPa Coll	0.907
22Rv1	30kPa Coll	0.876
22Rv1	30kPa Coll	0.854
22Rv1	30kPa Coll	0.943
22Rv1	30kPa Coll	0.921
22Rv1	30kPa Coll	0.886
22Rv1	30kPa Coll	0.935
22Rv1	30kPa Coll	0.877
22Rv1	30kPa Coll	0.906
22Rv1	30kPa Coll	0.841
22Rv1	30kPa Coll	0.949
22Rv1	30kPa Coll	0.749
22Rv1	30kPa Coll	0.88
22Rv1	30kPa Coll	0.904
22Rv1	30kPa Coll	0.92
22Rv1	30kPa Coll	0.854
22Rv1	30kPa Coll	0.834
22Rv1	30kPa Coll	0.72
22Rv1	30kPa Coll	0.921
22Rv1	30kPa Coll	0.855
22Rv1	30kPa Coll	0.818
22Rv1	30kPa Coll	0.801
22Rv1	30kPa Coll	0.858
22Rv1	30kPa Coll	0.939
22Rv1	30kPa Coll	0.838
22Rv1	30kPa Coll	0.885
22Rv1	30kPa Coll	0.882
22Rv1	30kPa Coll	0.927
22Rv1	30kPa Coll	0.886
22Rv1	30kPa Coll	0.884
22Rv1	30kPa Coll	0.95
22Rv1	30kPa Coll	0.902
22Rv1	30kPa Coll	0.797
22Rv1	30kPa Coll	0.741
22Rv1	30kPa Coll	0.877
22Rv1	30kPa Coll	0.959
22Rv1	30kPa Coll	0.875
22Rv1	30kPa Coll	0.944
22Rv1	30kPa Coll	0.91
22Rv1	30kPa Coll	0.72
22Rv1	30kPa Coll	0.552
22Rv1	30kPa Coll	0.82
22Rv1	30kPa Coll	0.761
22Rv1	30kPa FN	0.93
22Rv1	30kPa FN	0.928
22Rv1	30kPa FN	0.793
22Rv1	30kPa FN	0.918
22Rv1	30kPa FN	0.659
22Rv1	30kPa FN	0.795
22Rv1	30kPa FN	0.815
22Rv1	30kPa FN	0.925
22Rv1	30kPa FN	0.945
22Rv1	30kPa FN	0.82
22Rv1	30kPa FN	0.904
22Rv1	30kPa FN	0.914
22Rv1	30kPa FN	0.956
22Rv1	30kPa FN	0.819
22Rv1	30kPa FN	0.849
22Rv1	30kPa FN	0.751
22Rv1	30kPa FN	0.802
22Rv1	30kPa FN	0.908
22Rv1	30kPa FN	0.574
22Rv1	30kPa FN	0.903
22Rv1	30kPa FN	0.755
22Rv1	30kPa FN	0.852
22Rv1	30kPa FN	0.884
22Rv1	30kPa FN	0.949
22Rv1	30kPa FN	0.869
22Rv1	30kPa FN	0.758
22Rv1	30kPa FN	0.821
22Rv1	30kPa FN	0.89
22Rv1	30kPa FN	0.918
22Rv1	30kPa FN	0.608
22Rv1	30kPa FN	0.917
22Rv1	30kPa FN	0.887
22Rv1	30kPa FN	0.883
22Rv1	30kPa FN	0.878
22Rv1	30kPa FN	0.882
22Rv1	30kPa FN	0.73
22Rv1	30kPa FN	0.82
22Rv1	30kPa FN	0.891
22Rv1	30kPa FN	0.843
22Rv1	30kPa FN	0.864
22Rv1	30kPa FN	0.902
22Rv1	30kPa FN	0.784
22Rv1	30kPa FN	0.843
22Rv1	30kPa FN	0.932
22Rv1	30kPa FN	0.89
22Rv1	30kPa FN	0.84
22Rv1	30kPa FN	0.858
22Rv1	30kPa FN	0.911
22Rv1	30kPa FN	0.788
22Rv1	30kPa FN	0.854
22Rv1	30kPa FN	0.92
22Rv1	30kPa FN	0.771
22Rv1	30kPa FN	0.376
22Rv1	30kPa FN	0.419
22Rv1	30kPa FN	0.357
22Rv1	30kPa FN	0.236
22Rv1	30kPa FN	0.746
22Rv1	30kPa FN	0.267
22Rv1	30kPa FN	0.57
22Rv1	30kPa FN	0.478
22Rv1	30kPa FN	0.923
22Rv1	30kPa FN	0.207
22Rv1	30kPa FN	0.31
22Rv1	30kPa FN	0.828
22Rv1	30kPa FN	0.308
22Rv1	30kPa FN	0.236
22Rv1	30kPa FN	0.311
22Rv1	30kPa FN	0.306
22Rv1	30kPa FN	0.698
22Rv1	30kPa FN	0.838
22Rv1	30kPa FN	0.289
22Rv1	30kPa FN	0.823
22Rv1	30kPa FN	0.211
22Rv1	30kPa FN	0.749
22Rv1	30kPa FN	0.913
22Rv1	30kPa FN	0.787
22Rv1	30kPa FN	0.419
22Rv1	30kPa FN	0.449
22Rv1	30kPa FN	0.518
22Rv1	30kPa FN	0.367
22Rv1	30kPa FN	0.411
22Rv1	30kPa FN	0.331
22Rv1	30kPa FN	0.342
22Rv1	30kPa FN	0.669
22Rv1	30kPa FN	0.318
22Rv1	30kPa FN	0.961
22Rv1	30kPa FN	0.882
22Rv1	30kPa FN	0.579
22Rv1	30kPa FN	0.438
22Rv1	30kPa FN	0.227
22Rv1	30kPa FN	0.539
22Rv1	30kPa FN	0.283
22Rv1	30kPa FN	0.81
22Rv1	30kPa FN	0.382
22Rv1	30kPa FN	0.304
22Rv1	30kPa FN	0.635
22Rv1	30kPa FN	0.508
22Rv1	30kPa FN	0.245
22Rv1	30kPa FN	0.3
22Rv1	30kPa FN	0.551
22Rv1	HA Coll	0.223
22Rv1	HA Coll	0.337
22Rv1	HA Coll	0.278
22Rv1	HA Coll	0.33
22Rv1	HA Coll	0.882
22Rv1	HA Coll	0.209
22Rv1	HA Coll	0.834
22Rv1	HA Coll	0.335
22Rv1	HA Coll	0.226
22Rv1	HA Coll	0.282
22Rv1	HA Coll	0.325
22Rv1	HA Coll	0.824
22Rv1	HA Coll	0.828
22Rv1	HA Coll	0.833
22Rv1	HA Coll	0.306
22Rv1	HA Coll	0.745
22Rv1	HA Coll	0.833
22Rv1	HA Coll	0.753
22Rv1	HA Coll	0.536
22Rv1	HA Coll	0.128
22Rv1	HA Coll	0.368
22Rv1	HA Coll	0.82
22Rv1	HA Coll	0.858
22Rv1	HA Coll	0.545
22Rv1	HA Coll	0.41
22Rv1	HA Coll	0.385
22Rv1	HA Coll	0.407
22Rv1	HA Coll	0.461
22Rv1	HA Coll	0.363
22Rv1	HA Coll	0.349
22Rv1	HA Coll	0.834
22Rv1	HA Coll	0.27
22Rv1	HA Coll	0.915
22Rv1	HA Coll	0.885
22Rv1	HA Coll	0.35
22Rv1	HA Coll	0.548
22Rv1	HA Coll	0.892
22Rv1	HA Coll	0.918
22Rv1	HA Coll	0.955
22Rv1	HA Coll	0.686
22Rv1	HA Coll	0.647
22Rv1	HA Coll	0.22
22Rv1	HA Coll	0.854
22Rv1	HA Coll	0.896
22Rv1	HA Coll	0.526
22Rv1	HA Coll	0.352
22Rv1	HA Coll	0.621
22Rv1	HA Coll	0.874
22Rv1	HA Coll	0.24
22Rv1	HA Coll	0.892
22Rv1	HA Coll	0.894
22Rv1	HA Coll	0.821
22Rv1	HA Coll	0.718
22Rv1	HA Coll	0.89
22Rv1	HA Coll	0.874
22Rv1	HA Coll	0.246
22Rv1	HA Coll	0.673
22Rv1	HA Coll	0.389
22Rv1	HA Coll	0.933
22Rv1	HA Coll	0.831
22Rv1	HA Coll	0.616
22Rv1	HA Coll	0.941
22Rv1	HA Coll	0.883
22Rv1	HA Coll	0.91
22Rv1	HA Coll	0.938
22Rv1	HA Coll	0.963
22Rv1	HA Coll	0.507
22Rv1	HA Coll	0.918
22Rv1	HA Coll	0.343
22Rv1	HA Coll	0.215
22Rv1	HA Coll	0.377
22Rv1	HA Coll	0.255
22Rv1	HA Coll	0.947
22Rv1	HA Coll	0.403
22Rv1	HA Coll	0.948
22Rv1	HA Coll	0.942
22Rv1	HA Coll	0.258
22Rv1	HA Coll	0.906
22Rv1	HA Coll	0.229
22Rv1	HA Coll	0.385
22Rv1	HA Coll	0.328
22Rv1	HA Coll	0.315
22Rv1	HA Coll	0.347
22Rv1	HA Coll	0.166
22Rv1	HA Coll	0.526
22Rv1	HA Coll	0.918
22Rv1	HA Coll	0.26
22Rv1	HA Coll	0.505
22Rv1	HA Coll	0.468
22Rv1	HA Coll	0.392
22Rv1	HA Coll	0.911
22Rv1	HA Coll	0.365
22Rv1	HA Coll	0.9
22Rv1	HA Coll	0.275
22Rv1	HA Coll	0.523
22Rv1	HA Coll	0.743
22Rv1	HA Coll	0.149
22Rv1	HA Coll	0.324
22Rv1	HA Coll	0.217
22Rv1	HA Coll	0.369
22Rv1	HA Coll	0.339
22Rv1	HA Coll	0.25
22Rv1	HA Coll	0.673
22Rv1	HA FN	0.508
22Rv1	HA FN	0.81
22Rv1	HA FN	0.49
22Rv1	HA FN	0.801
22Rv1	HA FN	0.969
22Rv1	HA FN	0.915
22Rv1	HA FN	0.779
22Rv1	HA FN	0.903
22Rv1	HA FN	0.944
22Rv1	HA FN	0.831
22Rv1	HA FN	0.7
22Rv1	HA FN	0.637
22Rv1	HA FN	0.928
22Rv1	HA FN	0.333
22Rv1	HA FN	0.752
22Rv1	HA FN	0.932
22Rv1	HA FN	0.946
22Rv1	HA FN	0.909
22Rv1	HA FN	0.489
22Rv1	HA FN	0.898
22Rv1	HA FN	0.45
22Rv1	HA FN	0.683
22Rv1	HA FN	0.385
22Rv1	HA FN	0.86
22Rv1	HA FN	0.894
22Rv1	HA FN	0.462
22Rv1	HA FN	0.877
22Rv1	HA FN	0.855
22Rv1	HA FN	0.953
22Rv1	HA FN	0.647
22Rv1	HA FN	0.58
22Rv1	HA FN	0.962
22Rv1	HA FN	0.798
22Rv1	HA FN	0.85
22Rv1	HA FN	0.399
22Rv1	HA FN	0.676
22Rv1	HA FN	0.933
22Rv1	HA FN	0.735
22Rv1	HA FN	0.912
22Rv1	HA FN	0.875
22Rv1	HA FN	0.877
22Rv1	HA FN	0.6
22Rv1	HA FN	0.914
22Rv1	HA FN	0.554
22Rv1	HA FN	0.62
22Rv1	HA FN	0.423
22Rv1	HA FN	0.535
22Rv1	HA FN	0.668
22Rv1	HA FN	0.866
22Rv1	HA FN	0.45
22Rv1	HA FN	0.33
22Rv1	HA FN	0.956
22Rv1	HA FN	0.445
22Rv1	HA FN	0.907
22Rv1	HA FN	0.897
22Rv1	HA FN	0.367
22Rv1	HA FN	0.929
22Rv1	HA FN	0.696
